"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @vincent13031925: Tesla Ends Base Model 3 Shipments Into China As Gigafactory 3 Production Comes Online 

by: ⁦@mrkylefield⁩
via: ⁦@clea…",FALSE,0,NA,2019-10-02 10:35:17,FALSE,NA,"1179344093081739265",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sufiy",25,TRUE,FALSE,NA,NA
"RT @BDoracic: EV testing at 14th SDEWES Conference #tesla #Model3 #sdewes #sdewes2019 #sustainability #ElectricVehicles @sdewes_centre http…",FALSE,0,NA,2019-10-02 10:05:45,FALSE,NA,"1179336659525160960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FJuric7",4,TRUE,FALSE,NA,NA
"RT @BDoracic: EV testing at 14th SDEWES Conference #tesla #Model3 #sdewes #sdewes2019 #sustainability #ElectricVehicles @sdewes_centre http…",FALSE,0,NA,2019-10-02 10:05:26,FALSE,NA,"1179336579933974529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nduic",4,TRUE,FALSE,NA,NA
"RT @JosephSchager: #Tesla #Model3 driverless thru @Costco parking lot madness thanks to #SmartSummon v10.0 😯😎🚗 @elonmusk was right about pa…",FALSE,0,NA,2019-10-02 10:04:26,FALSE,NA,"1179336327831183364",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drakonard",384,TRUE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 10:03:05,FALSE,NA,"1179335987647959041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PadiDidIt",32,TRUE,FALSE,NA,NA
"$TSLA has been battery constrained but production is going ⬆️ &amp; prices will go ⬇️.

Who buys a new #PollutionCar wh… https://t.co/esDWOxmgfe",FALSE,25,NA,2019-10-02 10:02:29,TRUE,NA,"1179335836598505473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeslaOpinion",4,FALSE,FALSE,NA,NA
"RT @TeslaOwnersNEUS: Alrighty! Here is the finished product!!! The wrap is complete!!! Hours and hours of work, but definitely worth it!!!…",FALSE,0,NA,2019-10-02 10:01:31,FALSE,NA,"1179335594092179457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","turistq",17,TRUE,FALSE,NA,NA
"RT @realChaoZhou: That's a lot more polished for the @Tesla Gigafacotry 3 road, future #GF3 tourism can be great.😃

#TESLA #GF3 $TSLA https…",FALSE,0,NA,2019-10-02 10:00:48,FALSE,NA,"1179335414185889793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HelmutRedecker",21,TRUE,FALSE,NA,NA
"RT @guidaautonoma: #Tesla reportedly buys #AI startup that helps #selfdrivingcars see

https://t.co/i3GwjEXXAS
#iot #autonomousvehicles #au…",FALSE,0,NA,2019-10-02 10:00:10,FALSE,NA,"1179335255817441281",NA,"<a href=""http://robotconsumer.com/"" rel=""nofollow"">Robot Consumer</a>","RobotConsumer",4,TRUE,FALSE,NA,NA
"$TSLA in Uptrend: price may ascend as a result of having broken its lower Bollinger Band on September 24, 2019. Vie… https://t.co/tETsIhC6Zx",FALSE,0,NA,2019-10-02 09:59:52,TRUE,NA,"1179335180345057281",NA,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>","Tickeron",0,FALSE,FALSE,NA,NA
"EV testing at 14th SDEWES Conference #tesla #Model3 #sdewes #sdewes2019 #sustainability #ElectricVehicles… https://t.co/7SYmYS1RhQ",FALSE,10,NA,2019-10-02 09:59:08,TRUE,NA,"1179334993618841602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BDoracic",4,FALSE,FALSE,NA,NA
"How do they keep the floors so clean with so many cars! #tesla https://t.co/CuXd12yWnB",FALSE,10,NA,2019-10-02 09:58:10,FALSE,NA,"1179334750957379587",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydney_ev",2,FALSE,FALSE,NA,NA
"RT @FMossotto: #GentleLeader is directed to San Francisco with an ETA on Oct 14, that would be the 4th ship in the first 2 weeks of Q4, nev…",FALSE,0,NA,2019-10-02 09:56:23,FALSE,NA,"1179334302464724998",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robbieli820",2,TRUE,FALSE,NA,NA
"""ALL CLEAR HONEY!
Go ahead. Yup yup...good...
HOLD IT... 
Yup good to go... 
STOP! 

This is the future my love!""… https://t.co/TuK3u1Vq3M",FALSE,1,NA,2019-10-02 09:56:13,TRUE,NA,"1179334262019035136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","heikki_anttila",0,FALSE,FALSE,NA,NA
"Tesla is buying computer vision start-up DeepScale in a quest to create truly driverless cars… https://t.co/MDDP4DFHQJ",FALSE,1,NA,2019-10-02 09:56:05,TRUE,NA,"1179334228628135937",NA,"<a href=""https://nustrivia.com"" rel=""nofollow"">BreakingAI</a>","breaking_ai",0,FALSE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 09:53:22,FALSE,NA,"1179333543685758979",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColorSTREAMedia",32,TRUE,FALSE,NA,NA
"RT @TeslaOwnersNEUS: Alrighty! Here is the finished product!!! The wrap is complete!!! Hours and hours of work, but definitely worth it!!!…",FALSE,0,NA,2019-10-02 09:53:16,FALSE,NA,"1179333518326996992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pauldannelachi4",17,TRUE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 09:52:44,FALSE,NA,"1179333385279463424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pauldannelachi4",27,TRUE,FALSE,NA,NA
"RT @jasonglisson: Time circuits on. Flux capacitor......fluxing.....
@elonmusk Can we have time travel on autopilot in a future version? #m…",FALSE,0,NA,2019-10-02 09:52:01,FALSE,NA,"1179333202374221826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Roinikainen",1,TRUE,FALSE,NA,NA
"@JerryLHolden @BigEene @Teslarati That’s the point. @Tesla and we #Tesla drivers know that 98% won’t give a Tesla b… https://t.co/0NOD4rYTqQ",FALSE,2,"JerryLHolden",2019-10-02 09:51:38,TRUE,"1179302896053211136","1179333107830476801","723665247572205569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceo_plus_ch",0,FALSE,FALSE,NA,NA
"RT @tesla_addicted: Can’t take my mother in law out from the car now any suggestions @elonmusk #tesla #v10 #teslav10 #smartsummon https://t…",FALSE,0,NA,2019-10-02 09:50:19,FALSE,NA,"1179332775016574976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A11electric",3,TRUE,FALSE,NA,NA
"One of the biggest differences between the #Tesla battery and the batteries used in other companies’ #EVs is the me… https://t.co/Gt2icI55je",FALSE,0,NA,2019-10-02 09:49:44,TRUE,NA,"1179332627603611648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BNF75",0,FALSE,FALSE,NA,NA
"RT @AnalyticsFrance: Sleeping beauty...
#Brisbane #Tesla #Model3AU #Roadtrip #Model3 #DataScience #AI #driverless #autonomousvehicles #Deep…",FALSE,0,NA,2019-10-02 09:48:59,FALSE,NA,"1179332439489105920",NA,"<a href=""https://abdirahiimyassin.weebly.com"" rel=""nofollow"">Cyber Security Feed</a>","cybersec_feeds",2,TRUE,FALSE,NA,NA
"@seanmmitchell @InsideEVs #Tesla Model 3 outsold every other car in the Netherlands. https://t.co/KUIZpiyMJ2",FALSE,2,"seanmmitchell",2019-10-02 09:48:43,FALSE,"1179085244911063040","1179332372493471745","17206078","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JanvRookhuijzen",0,FALSE,FALSE,NA,NA
"RT @TeslaStraya: I love this car ❤️ @Tesla #model3 #Model3AU #tesla https://t.co/JiwmSvKIHa",FALSE,0,NA,2019-10-02 09:48:41,FALSE,NA,"1179332367028310016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LpassesS",2,TRUE,FALSE,NA,NA
"RT @TeslaStraya: BREAKING: Sitting in front of a @Tesla worker on the train who in conversation raised that in Sydney alone they delivered…",FALSE,0,NA,2019-10-02 09:48:36,FALSE,NA,"1179332342470627328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LpassesS",22,TRUE,FALSE,NA,NA
"RT @28delayslater: While the media scrutinizes everything that @elonmusk does, behind the scenes he’s moat shopping. 

Setting the stage to…",FALSE,0,NA,2019-10-02 09:48:21,FALSE,NA,"1179332283439947776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lifewpenelope",26,TRUE,FALSE,NA,NA
"RT @YoelMinkoff: #Tesla is buying computer vision start-up DeepScale in a quest to create truly #driverless cars https://t.co/oHQk8gzQ7c #S…",FALSE,0,NA,2019-10-02 09:47:31,FALSE,NA,"1179332072235778048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","desirelovell",2,TRUE,FALSE,NA,NA
"When you see dramatic change in share price then you know that Q3 deliveries are released. 🤪 $Tsla @Tesla #Tesla",FALSE,2,NA,2019-10-02 09:45:26,FALSE,NA,"1179331547666812934",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gora321",0,FALSE,FALSE,NA,NA
"RT @Teslarati: RT @TeslaratiApp: How has #Tesla Summon been working for you in real life? No empty parking lots.",FALSE,0,NA,2019-10-02 09:44:24,FALSE,NA,"1179331286508478464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anirudh_badri",4,TRUE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 09:43:52,FALSE,NA,"1179331151275679745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichSimmondsZA",32,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 09:43:39,FALSE,NA,"1179331097370472448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Harry_Mc01",568,TRUE,FALSE,NA,NA
"RT @BigData_Fr: Sleeping beauty...
#Brisbane #Tesla #Model3AU #Roadtrip #Model3 #DataScience #AI #driverless #autonomousvehicles #DeepLearn…",FALSE,0,NA,2019-10-02 09:42:22,FALSE,NA,"1179330777168916482",NA,"<a href=""https://abdirahiimyassin.weebly.com"" rel=""nofollow"">Cyber Security Feed</a>","cybersec_feeds",3,TRUE,FALSE,NA,NA
"Time circuits on. Flux capacitor......fluxing.....
@elonmusk Can we have time travel on autopilot in a future versi… https://t.co/duZkxwJ2pg",FALSE,1,NA,2019-10-02 09:40:49,TRUE,NA,"1179330387404902403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonglisson",1,FALSE,FALSE,NA,NA
"RT @facts_tesla: $TSLAQ has the crazy idea that $TSLA's hyper-growth is over

1 They don't understand adoption curves - all cars will soon…",FALSE,0,NA,2019-10-02 09:40:36,FALSE,NA,"1179330330748162048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osterstrasse37",36,TRUE,FALSE,NA,NA
"RT @TeslaOwnersNEUS: Alrighty! Here is the finished product!!! The wrap is complete!!! Hours and hours of work, but definitely worth it!!!…",FALSE,0,NA,2019-10-02 09:39:58,FALSE,NA,"1179330170609717249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeslaTopics",17,TRUE,FALSE,NA,NA
"It started! $Tsla @Tesla #Tesla https://t.co/IZlHSb4v7E",FALSE,4,NA,2019-10-02 09:39:17,FALSE,NA,"1179330001117822976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gora321",0,FALSE,FALSE,NA,NA
"RT @esyndicate_net: Fremont Police Department’s Tesla Car ran out of battery during Pursuit
https://t.co/mKj5dCrHL9… https://t.co/0UGVfF7xja",FALSE,0,NA,2019-10-02 09:38:21,TRUE,NA,"1179329762864574464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DJIMB3RRY",0,FALSE,FALSE,NA,NA
"RT @TheHippoShoe: RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – Te… https://t.co/icC5bEdzj8",FALSE,0,NA,2019-10-02 09:38:18,TRUE,NA,"1179329754413056003",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DJIMB3RRY",0,FALSE,FALSE,NA,NA
"Fremont Police Department’s Tesla Car ran out of battery during Pursuit
https://t.co/piXXdLvQjk

#Fremont #Tesla… https://t.co/P0S37yPqc7",FALSE,0,NA,2019-10-02 09:37:29,TRUE,NA,"1179329545025007616",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","esyndicate_net",0,FALSE,FALSE,NA,NA
"RT @KawasakiKR11: Stealth price cuts.

The prices at Tesla Japan remain unchanged today, despite 2% tax hike effective today, i.e. 1.82% pr…",FALSE,0,NA,2019-10-02 09:36:16,FALSE,NA,"1179329240623456258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andydingej",1,TRUE,FALSE,NA,NA
"RT @johnkoetsier: Watch Tesla’s Smart Summon impressively navigate parking lots driverless #Tesla #driverless #SelfDriving  https://t.co/FF…",FALSE,0,NA,2019-10-02 09:35:11,FALSE,NA,"1179328969608441856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","swissaty",4,TRUE,FALSE,NA,NA
"couldnt be more glad that this happened - #Tesla #BostonDynamics 
https://t.co/2VVhCkfnwT",FALSE,0,NA,2019-10-02 09:35:03,FALSE,NA,"1179328932350480386",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mo_sabi",0,FALSE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 09:33:46,FALSE,NA,"1179328612652273665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheHippoShoe",32,TRUE,FALSE,NA,NA
"country outing and feature outing in Lower Austria. What happened, insights and enjoyable reading about Andreas' la… https://t.co/0X9esfasdu",FALSE,0,NA,2019-10-02 09:31:14,TRUE,NA,"1179327973146664960",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","LSLBrigade",0,FALSE,FALSE,NA,NA
"Everything That's Broken on my BRAND NEW #Tesla Model X 🙄

https://t.co/QKUx7LeUHx

#EV #ElectricVehicles $TSLA",FALSE,0,NA,2019-10-02 09:31:01,FALSE,NA,"1179327920340373505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KevinSharpe59",0,FALSE,FALSE,NA,NA
"Tesla launches a new construction division in China #tesla #eCar https://t.co/F8Q3H1EuDE",FALSE,0,NA,2019-10-02 09:27:33,FALSE,NA,"1179327046650126338",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jeff1601",0,FALSE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 09:20:35,FALSE,NA,"1179325294185984000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Idontkn26678791",27,TRUE,FALSE,NA,NA
"RT @pfersht: A seriously sharp leadership panel at #hfsnysummit @AllisonSagraves Abidali Neemuchwala @imravikumars Malcolm Frank @CliffJust…",FALSE,0,NA,2019-10-02 09:20:32,FALSE,NA,"1179325282152521730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HFSResearch",9,TRUE,FALSE,NA,NA
"RT @guidaautonoma: #Tesla reportedly buys #AI startup that helps #selfdrivingcars see

https://t.co/i3GwjEXXAS
#iot #autonomousvehicles #au…",FALSE,0,NA,2019-10-02 09:18:57,FALSE,NA,"1179324884658327552",NA,"<a href=""https://wisdomfighters.blogspot.com/"" rel=""nofollow"">Startup Bulletin</a>","StartupBulletin",4,TRUE,FALSE,NA,NA
"RT @TeslaOwnersNEUS: Alrighty! Here is the finished product!!! The wrap is complete!!! Hours and hours of work, but definitely worth it!!!…",FALSE,0,NA,2019-10-02 09:16:32,FALSE,NA,"1179324273049120768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SolarCoinNews",17,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Ends Base Model 3 Shipments Into China As Gigafactory 3 Production Comes Online 

by: ⁦@mrkylefield⁩
via: ⁦@clea…",FALSE,0,NA,2019-10-02 09:15:47,FALSE,NA,"1179324086977208322",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HondtWerner",25,TRUE,FALSE,NA,NA
"RT @guidaautonoma: #Tesla reportedly buys #AI startup that helps #selfdrivingcars see

https://t.co/i3GwjEXXAS
#iot #autonomousvehicles #au…",FALSE,0,NA,2019-10-02 09:14:17,FALSE,NA,"1179323707040419843",NA,"<a href=""https://www.iottogether.com"" rel=""nofollow"">Retweet not</a>","IoTtogether",4,TRUE,FALSE,NA,NA
"RT @spotted_model: One of our Denver #Tesla Club members got keyed. Please help identify this woman! https://t.co/vTfsPclTDH",FALSE,0,NA,2019-10-02 09:13:26,FALSE,NA,"1179323496050122752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiazGilani",32,TRUE,FALSE,NA,NA
"#Tesla reportedly buys #AI startup that helps #selfdrivingcars see

https://t.co/i3GwjEXXAS
#iot… https://t.co/XbbqZGlu6d",FALSE,1,NA,2019-10-02 09:13:21,TRUE,NA,"1179323475124731906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guidaautonoma",4,FALSE,FALSE,NA,NA
"RT @kirillklip: @arikring @TXsharon @TheRealNumber6 @RisePDX @Tesla @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuine…",FALSE,0,NA,2019-10-02 09:13:16,FALSE,NA,"1179323451066273793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalitapetila",30,TRUE,FALSE,NA,NA
"2 x 5 billion transistors ...  #4IR #tesla #ITx2019

https://t.co/pqPe3nXhA1",FALSE,0,NA,2019-10-02 09:10:08,FALSE,NA,"1179322662839050241",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Lalien_Cilliers",0,FALSE,FALSE,NA,NA
"RT @TeslaSono: When I was picking up my new #Tesla Model 3, the Dartford delivery center had over 70 cars waiting / being prepared, and mor…",FALSE,0,NA,2019-10-02 09:08:30,FALSE,NA,"1179322254754230274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vernermark",4,TRUE,FALSE,NA,NA
"RT @mymodl3: When your Model 3 takes you to the top of the world! #365Model3 Photo #273 Credit to  @cazmersen  #Tesla #Model3 #TeslaModel3…",FALSE,0,NA,2019-10-02 09:04:03,FALSE,NA,"1179321131402235909",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaj1701e",7,TRUE,FALSE,NA,NA
"RT @abgoswami: Be forewarned @Tesla @elonmusk Enhanced summon isn’t safe or production ready. Tried in my empty drive way. Car went forward…",FALSE,0,NA,2019-10-02 09:03:04,FALSE,NA,"1179320887029436416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ern_music",114,TRUE,FALSE,NA,NA
"RT @TheTeslaLife: Another #Tesla give away from @TeslaMilton and @TeslaBros , R/T &amp; Follow to get in on the action before Oct 3rd! https://…",FALSE,0,NA,2019-10-02 09:02:02,FALSE,NA,"1179320624222740480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaj1701e",5,TRUE,FALSE,NA,NA
